Entry	Sam_16S_01	Sam_16S_02	Sam_16S_03	Sam_16S_04	Sam_16S_05	Sam_16S_06	Sam_16S_07	Sam_16S_08	Sam_16S_09	Sam_16S_10	Sam_16S_11	Sam_16S_12	Sam_16S_13	Sam_16S_14	Sam_16S_15	Sam_16S_16	Sam_16S_17	Sam_16S_18	Sam_16S_19	Sam_16S_20	Sam_16S_21	Sam_16S_22	Sam_16S_23	Sam_16S_24	Sam_16S_25	Sam_16S_26
ASV1274	0	0	0	0	0	0	0	0	7	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0
ASV1275	0	0	0	0	0	0	0	0	17	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ASV1276	0	0	0	0	0	0	0	0	13	0	0	0	0	0	6	0	0	0	0	0	1	0	0	0	0	0
ASV1277	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	18	0
ASV1278	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	1	0	0	0	0	0	0	8	0
ASV1279	0	0	2	0	0	0	0	0	2	0	0	20	0	0	0	0	0	12	0	0	0	0	3	0	4	0
ASV128	15	1	9	15	6	0	5	2	122	0	0	440	0	0	10	0	1	223	40	20	3	0	62	5	148	0
ASV1280	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	11
ASV1281	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	19	0	0	0	0	0	0	0	0	0
ASV1282	4	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	3	0	0	0	0	0
ASV1283	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0	0	0	0	0	0	0	0
ASV1284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0
ASV1285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0
ASV1286	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	19	0	0	1	0	0	0	2	0
ASV1287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0	0	0	0	0	0	0	0
ASV1288	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0
ASV1289	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0
ASV129	80	30	0	3	171	18	4	0	1	46	8	0	0	0	0	34	21	0	1	1	277	6	7	2	0	0
ASV1290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0
ASV1291	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0
ASV1292	0	0	1	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0
ASV1293	0	0	0	0	1	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	19	0	2	0
ASV1294	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	19	0
ASV1295	1	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0
ASV1296	6	3	0	0	1	0	0	0	0	0	1	0	0	0	0	0	4	2	0	0	1	0	0	0	0	0
ASV1297	2	1	1	16	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	2	0	0	0	0
ASV1298	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1299	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	6	0	0	4	0	0	0	4	0
ASV13	17	48	22	321	98	29	412	0	99	12320	0	52	8759	0	38	11814	22	1	15	192	106	15	1147	0	119	13930
ASV130	87	10	0	0	23	0	0	73	0	0	8	0	0	63	0	0	81	74	0	0	19	0	0	3	2	0
ASV1300	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	1	0	0	0
ASV1301	17	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0
ASV1302	1	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	2	0	0	0	0
ASV1303	0	4	0	6	0	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
ASV1304	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1305	0	18	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0
ASV1306	0	18	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
ASV1307	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV1308	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0
ASV1309	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0
ASV131	1	0	1	433	5	0	1	0	4	0	0	0	1	0	4	0	0	0	1	173	5	0	0	10	0	0
ASV1310	0	0	0	4	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	3	0	0	0
ASV1311	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	4	0	0	0	0	0
ASV1312	0	14	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0
ASV1313	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0
ASV1314	3	1	0	0	5	13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	13	2	0	0	1	0
ASV1315	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	8	0	3	0	0	0
ASV1316	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
ASV1317	1	5	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0
ASV1318	0	0	0	0	2	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	7	0	0	0
ASV1319	0	4	0	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0
ASV132	0	116	62	124	0	1	223	0	0	0	0	0	0	0	0	0	0	0	41	85	2	0	435	28	0	0
ASV1320	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0
ASV1321	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0
ASV1322	1	0	0	0	0	7	1	0	0	0	0	0	0	0	0	0	0	1	4	0	0	11	0	0	0	0
ASV1323	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0
ASV1324	0	0	0	0	0	7	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
ASV1325	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
ASV1326	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ASV1327	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0
ASV1328	0	0	0	0	0	0	0	2	0	0	0	0	0	15	0	0	1	0	0	0	0	0	0	0	0	0
ASV1329	0	0	0	0	0	0	0	0	1	0	0	1	0	0	17	0	0	0	0	0	1	0	1	0	15	0
ASV133	0	0	0	0	0	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0
ASV1330	0	0	0	0	0	0	0	0	17	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
ASV1331	0	1	0	1	0	0	0	0	9	0	0	0	0	0	10	0	0	0	0	5	0	0	1	0	0	0
ASV1332	0	0	0	1	0	0	0	0	16	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ASV1333	0	0	0	0	0	0	0	0	9	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0
ASV1334	0	0	0	0	0	0	1	0	0	8	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0
ASV1335	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0
ASV1336	0	0	0	0	0	0	0	0	5	0	0	18	0	0	0	0	0	7	0	0	0	0	0	0	3	0
ASV1337	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	18	3	0	0	4	0	0	0	0	0
ASV1338	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	3	0	0
ASV1339	0	1	0	0	1	0	0	1	0	0	0	0	0	5	0	0	18	5	0	0	0	0	0	1	0	0
ASV134	0	2	0	2	0	2	1	0	0	228	0	0	0	0	1	194	0	0	0	0	0	0	0	5	0	0
ASV1340	1	1	0	0	0	0	0	0	1	0	0	8	0	0	0	0	0	18	0	0	0	0	1	0	13	0
ASV1341	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	18	0	0	0	0	0	0	0	0
ASV1342	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0
ASV1343	1	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	1	0	9	0
ASV1344	4	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	4	0	0	1	0	0	0	0	0
ASV1345	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	7	0	0	0	0	0	0	1	0
ASV1346	1	1	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0
ASV1347	1	0	0	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7	1	0	0	0	0
ASV1348	1	3	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0
ASV1349	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	11	0	0	0
ASV135	0	330	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	97	0	0	0	0	0
ASV1350	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	1	0	1	0
ASV1351	0	17	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ASV1352	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0
ASV1353	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ASV1354	0	17	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
ASV1355	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	5	1	0	0	2	0	0	1	4	0
ASV1356	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0
ASV1357	1	17	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ASV1358	0	0	7	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0
ASV1359	0	9	13	9	0	5	2	0	0	0	0	0	0	0	0	0	0	0	4	3	0	2	0	0	0	0
ASV136	0	0	0	1	0	0	0	0	32	108	0	0	0	0	44	241	0	0	0	2	0	0	0	0	0	0
ASV1360	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0
ASV1361	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
ASV1362	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0
ASV1363	0	0	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0
ASV1364	0	0	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0
ASV1365	2	5	0	0	9	0	0	0	0	0	0	1	0	0	0	0	1	6	0	0	7	0	0	0	0	0
ASV1366	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	5	0	4	2	1	0
ASV1367	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
ASV1368	0	0	0	1	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0
ASV1369	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	4	0	0	0	0
ASV137	1	5	0	197	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	205	0	4	0	0	0	0
ASV1370	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0
ASV1371	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
ASV1372	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0
ASV1373	0	0	0	0	0	0	0	17	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
ASV1374	2	0	0	0	0	0	0	0	8	0	0	7	0	0	9	0	0	0	0	0	0	0	1	0	17	0
ASV1375	0	0	0	0	0	0	0	0	7	0	0	0	0	0	10	0	0	0	0	1	4	0	0	0	0	0
ASV1376	0	0	0	2	2	0	0	0	8	0	0	0	0	0	9	0	0	0	0	2	0	0	0	0	0	0
ASV1377	1	0	0	0	1	0	0	0	5	0	0	0	0	0	12	0	0	0	0	1	4	0	0	0	0	0
ASV1378	1	0	0	0	0	0	0	0	16	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0
ASV1379	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
ASV138	0	5	1	406	1	29	8	0	0	0	0	0	3	0	0	0	0	0	0	69	1	8	21	4	0	0
ASV1380	0	0	0	0	0	0	0	0	7	0	0	6	0	0	10	0	0	0	0	0	0	0	1	0	15	0
ASV1381	0	0	0	0	0	0	0	0	6	0	0	0	0	0	10	0	0	0	0	1	0	0	0	0	0	0
ASV1382	0	0	0	0	0	0	0	0	16	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ASV1383	0	0	0	1	0	0	0	0	0	7	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0
ASV1384	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0
ASV1385	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	7	0	0	0	0	0	0	0	0	1	0
ASV1386	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ASV1387	0	0	0	0	0	0	1	0	0	11	0	0	0	0	0	6	0	0	0	2	0	0	1	0	0	0
ASV1388	0	1	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	3	0
ASV1389	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	0	10	1
ASV139	0	11	0	0	360	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0
ASV1390	0	0	0	1	0	0	0	0	4	0	0	17	0	0	1	0	0	16	1	0	0	0	3	0	3	0
ASV1391	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	8	0
ASV1392	4	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	3	0	0	0	9	0
ASV1393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	1	0
ASV1394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0
ASV1395	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0
ASV1396	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0
ASV1397	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0
ASV1398	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0
ASV1399	1	3	0	0	4	0	0	1	0	0	0	0	0	1	0	0	0	2	0	0	3	0	0	1	0	0
ASV14	0	0	0	0	0	12361	28	0	13	0	19	0	2	0	5	0	0	0	0	0	0	7867	2	0	0	3
ASV140	2	4	5	14	1	112	26	0	0	0	0	0	0	0	0	0	0	0	7	14	115	48	39	23	0	0
ASV1400	9	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
ASV1401	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	13	0	0	1	0	0	0	0	0
ASV1402	2	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	1	0	0	0	0	0	0	5	0
ASV1403	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	12	0	0	0	0	0	0	0	0
ASV1404	5	2	0	0	2	0	0	1	0	0	0	0	0	3	0	0	1	1	0	0	0	0	0	1	0	0
ASV1405	1	0	0	0	0	1	1	0	2	0	0	0	0	0	4	0	1	0	0	0	3	0	3	0	0	0
ASV1406	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	13	0	0	0	0	0	0	0	0
ASV1407	0	3	0	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0
ASV1408	0	1	0	0	0	0	0	1	0	0	0	0	0	12	0	0	2	0	0	0	0	0	0	0	0	0
ASV1409	0	13	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV141	0	0	0	0	0	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218	0	0	0	0
ASV1410	0	16	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
ASV1411	0	1	0	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
ASV1412	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ASV1413	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	13	0	0
ASV1414	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	13	0	0	0	0	0	2	0
ASV1415	0	0	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	0
ASV1416	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0
ASV1417	0	2	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
ASV1418	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
ASV1419	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0
ASV142	0	14	0	1	156	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	233	2	0	0	0	0
ASV1420	0	1	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0
ASV1421	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
ASV1422	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	2	0	0	0
ASV1423	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0
ASV1424	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	2	0	0	0
ASV1425	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0
ASV1426	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0
ASV1427	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0
ASV1428	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0
ASV1429	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0
ASV143	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204	0	0	0	0
ASV1430	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0
ASV1431	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	8	0	0	0
ASV1432	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	6	0	0	0
ASV1433	0	0	0	0	0	0	0	3	0	0	0	0	0	10	0	0	3	0	0	0	0	0	0	0	0	0
ASV1434	0	0	0	0	0	0	0	1	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
ASV1435	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1436	0	0	0	0	0	0	0	0	7	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0
ASV1437	0	0	0	0	0	0	0	0	8	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0
ASV1438	0	0	0	0	0	0	0	0	12	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
ASV1439	0	0	0	0	0	0	0	0	1	0	0	16	0	0	0	0	0	4	0	0	0	0	0	0	2	0
ASV144	0	0	0	0	0	301	1	0	14	0	0	0	9	0	6	0	0	0	0	0	2	81	0	0	0	8
ASV1440	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	11	0
ASV1441	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0
ASV1442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0
ASV1443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	16	0	0	0	0	0	0	0	0
ASV1444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	3	0	0	0
ASV1445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0
ASV1446	4	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	1	16	0	0	4	0	0	0	1	0
ASV1447	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0
ASV1448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0
ASV1449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0
ASV145	1	0	0	0	176	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226	1	0	0	0	0
ASV1450	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0
ASV1451	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	16	0	0	0
ASV1452	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0
ASV1453	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	2	0
ASV1454	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	8	0	0	0	0	0	0	0	0
ASV1455	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0
ASV1456	1	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	4	0	0	0	0	0	0	6	0
ASV1457	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1458	0	6	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
ASV1459	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0
ASV146	0	0	0	143	0	2	0	0	0	189	0	0	0	0	0	204	0	0	0	114	1	1	0	0	0	0
ASV1460	7	15	0	0	1	0	0	0	0	0	1	13	0	0	0	0	0	9	0	0	1	0	0	0	3	0
ASV1461	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0
ASV1462	0	0	4	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5	1	0	0	0	0
ASV1463	0	0	6	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0
ASV1464	0	0	6	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	9	0	0	0	0	0	0	0
ASV1465	0	0	9	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
ASV1466	0	0	5	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0
ASV1467	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
ASV1468	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
ASV1469	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	7	0	0	0	0	0
ASV147	0	0	0	0	0	0	0	0	0	0	149	1	0	0	0	0	115	5	0	0	0	0	0	388	1	0
ASV1470	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
ASV1471	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0
ASV1472	0	1	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
ASV1473	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0
ASV1474	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	2	1	1	0
ASV1475	2	6	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0
ASV1476	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0
ASV1477	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ASV1478	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0
ASV1479	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
ASV148	0	0	1	27	0	71	5	0	68	0	0	0	0	0	46	0	0	0	5	24	0	203	31	0	0	0
ASV1480	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0
ASV1481	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
ASV1482	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0
ASV1483	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0
ASV1484	0	0	0	0	0	0	0	0	3	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0
ASV1485	0	1	0	2	0	0	0	0	8	0	0	0	0	0	7	0	0	0	0	3	0	0	0	0	0	0
ASV1486	0	0	0	1	0	0	0	0	14	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ASV1487	0	1	0	2	0	0	0	0	14	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0
